record_id,project_id,source_project,tier,tier_label,tier1_hit_count,tier1_rule_combo,tier1_triggered,soft_triggered,all_rules_triggered,total_rules_fired,giftcard_decision,classification,sub_classification
782,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
783,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
784,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
785,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
786,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
789,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6, R7","R2, R3, R4, R6, R7",5,manual_review,Needs Review,Needs Review — Single Hard Flag
791,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
792,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
798,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
799,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
80,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
800,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R6","R2, R3, R6",3,manual_review,Needs Review,Needs Review — Single Hard Flag
804,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
807,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R6","R2, R3, R6",3,manual_review,Needs Review,Needs Review — Single Hard Flag
81,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
810,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
811,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
812,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
813,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
815,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
818,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
819,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
820,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
821,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
824,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
827,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R6","R2, R3, R6",3,manual_review,Needs Review,Needs Review — Single Hard Flag
830,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
832,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
834,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
837,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
839,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
841,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
842,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
843,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
844,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
845,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
846,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
847,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
848,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
849,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
851,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
852,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
854,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
857,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
858,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
86,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
861,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
862,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
864,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
868,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
873,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
875,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
876,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
877,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R6","R2, R3, R6",3,manual_review,Needs Review,Needs Review — Single Hard Flag
878,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
879,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
880,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R6","R2, R3, R6",3,manual_review,Needs Review,Needs Review — Single Hard Flag
881,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
882,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
883,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
884,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
885,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
886,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
887,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
888,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
889,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
89,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
890,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
891,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
892,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
894,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
895,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
898,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
899,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
90,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
900,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
902,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
903,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
905,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
907,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
908,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
91,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
910,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
911,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
914,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
915,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
917,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
918,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
919,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
920,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
921,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
922,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
925,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
926,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
927,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
928,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
929,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
93,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
930,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
931,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
932,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
933,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
934,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
935,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
936,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R6","R2, R3, R6",3,manual_review,Needs Review,Needs Review — Single Hard Flag
937,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
939,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R6","R2, R3, R6",3,manual_review,Needs Review,Needs Review — Single Hard Flag
94,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
945,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6, R7","R1, R2, R3, R4, R6, R7",6,manual_review,Needs Review,Needs Review — Multiple Hard Flags
947,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
948,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
95,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
951,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
954,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
955,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
963,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
964,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
965,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
966,4581,dirty_4581,1,Confirmed invalid,1,R8,R8,"R4, R6","R4, R6, R8",3,manual_review,Needs Review,Needs Review — Single Hard Flag
967,4581,dirty_4581,1,Confirmed invalid,1,R8,R8,"R4, R6","R4, R6, R8",3,manual_review,Needs Review,Needs Review — Single Hard Flag
968,4581,dirty_4581,1,Confirmed invalid,1,R8,R8,"R4, R6","R4, R6, R8",3,manual_review,Needs Review,Needs Review — Single Hard Flag
969,4581,dirty_4581,1,Confirmed invalid,1,R8,R8,"R4, R6","R4, R6, R8",3,manual_review,Needs Review,Needs Review — Single Hard Flag
970,4581,dirty_4581,1,Confirmed invalid,1,R8,R8,"R4, R6","R4, R6, R8",3,manual_review,Needs Review,Needs Review — Single Hard Flag
971,4581,dirty_4581,1,Confirmed invalid,1,R8,R8,"R4, R6","R4, R6, R8",3,manual_review,Needs Review,Needs Review — Single Hard Flag
972,4581,dirty_4581,1,Confirmed invalid,1,R8,R8,"R4, R6","R4, R6, R8",3,manual_review,Needs Review,Needs Review — Single Hard Flag
973,4581,dirty_4581,1,Confirmed invalid,1,R8,R8,"R4, R6","R4, R6, R8",3,manual_review,Needs Review,Needs Review — Single Hard Flag
974,4581,dirty_4581,1,Confirmed invalid,1,R8,R8,"R4, R6","R4, R6, R8",3,manual_review,Needs Review,Needs Review — Single Hard Flag
975,4581,dirty_4581,1,Confirmed invalid,1,R8,R8,"R4, R6","R4, R6, R8",3,manual_review,Needs Review,Needs Review — Single Hard Flag
976,4581,dirty_4581,1,Confirmed invalid,1,R8,R8,"R4, R6","R4, R6, R8",3,manual_review,Needs Review,Needs Review — Single Hard Flag
977,4581,dirty_4581,1,Confirmed invalid,1,R8,R8,"R4, R6","R4, R6, R8",3,manual_review,Needs Review,Needs Review — Single Hard Flag
978,4581,dirty_4581,1,Confirmed invalid,1,R8,R8,"R4, R6","R4, R6, R8",3,manual_review,Needs Review,Needs Review — Single Hard Flag
979,4581,dirty_4581,1,Confirmed invalid,1,R8,R8,"R4, R6","R4, R6, R8",3,manual_review,Needs Review,Needs Review — Single Hard Flag
98,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
980,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
981,4581,dirty_4581,1,Confirmed invalid,1,R8,R8,"R4, R6","R4, R6, R8",3,manual_review,Needs Review,Needs Review — Single Hard Flag
984,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
985,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
986,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
987,4581,dirty_4581,1,Confirmed invalid,1,R8,R8,"R3, R6","R3, R6, R8",3,manual_review,Needs Review,Needs Review — Single Hard Flag
992,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
993,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
994,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
995,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
